source_lane,review_issue,review_priority,fips,state_abbr,county_name,source_id,source_name,source_year,detail,recommended_action
IPEDS,missing_enrollment_total,medium,12009,FL,Brevard County,498988,Jersey College - Melbourne,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,42069,PA,Lackawanna County,498997,Jersey College - Scranton,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,04019,AZ,Pima County,499006,Jersey College - Tucson,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,47093,TN,Knox County,499015,Jersey College - Knoxville,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,42091,PA,Montgomery County,499024,Jersey College - Jenkintown,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,41019,OR,Douglas County,499051,Bushnell University - Roseburg Campus,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,47013,TN,Campbell County,499060,Tennessee College of Applied Technology-Jacksboro -,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,39049,OH,Franklin County,499088,"Adult & Community Education, Columbus City Schools - Fort Hayes Career",2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,00002,MH, ,499112,College of the Marshall Islands - Kwajalein Campus,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,47037,TN,Davidson County,499121,Casa Loma College - Casa Loma College,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,37127,NC,Nash County,499158,Southeastern Baptist Theological Seminary-Nash County Extension Center,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,37183,NC,Wake County,499167,Southeastern Baptist Theological Seminary-Wake County Extension Center,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,13247,GA,Rockdale County,499246,Georgia Military College - Rockdale,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,01097,AL,Mobile County,499264,Alabama School of Nail Technology & Cosmetology - Saraland,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,20173,KS,Sedgwick County,499291,Galen Health Institutes-Wichita,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,49035,UT,Salt Lake County,499307,Galen Health Institutes-Salt Lake City,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,16055,ID,Kootenai County,499343,Paul Mitchell The School Boise -Paul Mitchell The School Coeur d'Alene,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,12115,FL,Sarasota County,499352,Paul Mitchell The School Great Lakes - Sarasota,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,12086,FL,Miami-Dade County,499431,Cambridge College of Healthcare & Technology - Miami Gardens,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,48157,TX,Fort Bend County,499440,Mystros Barber Academy - Missouri City,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,44005,RI,Newport County,499459,College Unbound - Newport/Aquidneck Island,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,09180,CT,Southeastern Connecticut Planning Region,499486,Porter and Chester Institute - New London 2,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,23005,ME,Cumberland County,499501,New Gloucester-Unity College,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,04013,AZ,Maricopa County,499565,Alliant International University - Phoenix,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,40145,OK,Wagoner County,499592,"Indian Capital Technology Center, School District Number 4 - Coweta",2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,23027,ME,Waldo County,499626,Unity Environmental University - Unity,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,72025,PR,Caguas Municipio,499635,EDP University of Puerto Rico-Caguas,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,26125,MI,Oakland County,499644,Baker College - Royal Oak Campus,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,31153,NE,Sarpy County,499653,Life Chiropractic College West - Bellevue University,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,04013,AZ,Maricopa County,499662,Aviation Institute of Maintenance-Phoenix,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,32003,NV,Clark County,499671,Galen Health Institutes-Las Vegas,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,12081,FL,Manatee County,499699,Dragon Rises College of Oriental Medicine - Bradenton,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,48113,TX,Dallas County,499705,Tulsa Welding School-Dallas Campus,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,missing_enrollment_total,medium,28045,MS,Hancock County,499714,Pearl River Community College - Hancock Workforce Academy Hangar,2023,IPEDS 12-month enrollment is missing.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,05131,AR,Sebastian County,106360,Arthur's Beauty College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06019,CA,Fresno County,110918,California Christian College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06001,CA,Alameda County,115728,Holy Names University,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06037,CA,Los Angeles County,116350,International School of Cosmetology,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06001,CA,Alameda County,118888,Northeastern University Oakland,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,06073,CA,San Diego County,121275,Platt College-San Diego,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,09110,CT,Capitol Planning Region,128577,Asnuntuck Community College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,09120,CT,Greater Bridgeport Planning Region,129543,Connecticut State Community College Housatonic,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,09110,CT,Capitol Planning Region,129695,Manchester Community College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,09140,CT,Naugatuck Valley Planning Region,129729,Naugatuck Valley Community College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,09130,CT,Lower Connecticut River Valley Planning Region,129756,Middlesex Community College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,09180,CT,Southeastern Connecticut Planning Region,129808,Three Rivers Community College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,09190,CT,Western Connecticut Planning Region,130004,Connecticut State Community College Norwalk,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,09160,CT,Northwest Hills Planning Region,130040,Northwestern Connecticut Community College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,09150,CT,Northeastern Connecticut Planning Region,130217,Quinebaug Valley Community College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,09170,CT,South Central Connecticut Planning Region,130396,Connecticut State Community College Gateway,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,09110,CT,Capitol Planning Region,130606,Connecticut State Community College Tunxis,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,12086,FL,Miami-Dade County,134811,AI Miami International University of Art and Design,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,12057,FL,Hillsborough County,137801,Altierus Career College-Tampa,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,13121,GA,Fulton County,138813,The Art Institute of Atlanta,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,17043,IL,DuPage County,149763,Oak Point University,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,19087,IA,Henry County,153621,Iowa Wesleyan University,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,25025,MA,Suffolk County,164641,Bay State College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,25017,MA,Middlesex County,165556,Lincoln Technical Institute-Somerville,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,26061,MI,Houghton County,172440,Finlandia University,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
IPEDS,inactive_or_nonstandard_status,low,36053,NY,Madison County,189848,Cazenovia College,2023,Institution status is not active `A`; keep as review context only.,operator_review_before_source_promotion
