spotcheck_priority,spotcheck_reason,recommended_action,queue_row_id,entity_name,primary_ticker,filing_date,form_type,filing_accession,business_street,business_city,business_state,business_zip,current_snapshot_business_street,current_snapshot_business_city,current_snapshot_business_state,current_snapshot_business_zip,current_snapshot_fips,current_snapshot_county_name,filing_document_cache_path,fips,county_name,geocode_confidence,address_key
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0006,AIR INDUSTRIES GROUP,AIRI,2008-04-14,10-K,0001193805-08-001100,1479 North Clinton Avenue,Bay Shore,NY,11706,1460 FIFTH AVENUE,BAY SHORE,NY,11706,36103,Suffolk County,data/raw/sec_edgar_hq/filing_documents/CIK0001009891/000119380508001100/e603633_10k-aig.txt,36103,Suffolk County,1.0,1479 NORTH CLINTON AVENUE|BAY SHORE|NY|11706
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0007,AIR INDUSTRIES GROUP,AIRI,2008-04-17,10-K/A,0001193805-08-001135,1479 North Clinton Avenue,Bay Shore,NY,11706,1460 FIFTH AVENUE,BAY SHORE,NY,11706,36103,Suffolk County,data/raw/sec_edgar_hq/filing_documents/CIK0001009891/000119380508001135/e603705_10ka-aig.txt,36103,Suffolk County,1.0,1479 NORTH CLINTON AVENUE|BAY SHORE|NY|11706
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0021,ATMOS ENERGY CORP,ATO,2014-11-06,10-K,0000731802-14-000034,5430 LBJ Freeway,Dallas,TX,75240,1800 THREE LINCOLN CTR 5430 LBJ FREEWAY,DALLAS,TX,75240,48113,Dallas County,data/raw/sec_edgar_hq/filing_documents/CIK0000731802/000073180214000034/ato2014093010-k.htm,48113,Dallas County,1.0,5430 LBJ FREEWAY|DALLAS|TX|75240
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0022,ATMOS ENERGY CORP,ATO,2025-11-14,10-K,0000731802-25-000056,5430 LBJ Freeway,Dallas,TX,75240,1800 THREE LINCOLN CTR 5430 LBJ FREEWAY,DALLAS,TX,75240,48113,Dallas County,data/raw/sec_edgar_hq/filing_documents/CIK0000731802/000073180225000056/ato-20250930.htm,48113,Dallas County,1.0,5430 LBJ FREEWAY|DALLAS|TX|75240
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0224,AUTOMATIC DATA PROCESSING INC,ADP,2018-02-01,10-Q,0000008670-18-000003,One ADP Boulevard,Roseland,NJ,07068,ONE ADP BOULVARD,ROSELAND,NJ,07068,34013,Essex County,data/raw/sec_edgar_hq/filing_documents/CIK0000008670/000000867018000003/q2fy1810q.htm,34013,Essex County,1.0,ONE ADP BOULEVARD|ROSELAND|NJ|07068
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0023,AUTOMATIC DATA PROCESSING INC,ADP,2018-08-03,10-K,0000008670-18-000011,One ADP Boulevard,Roseland,NJ,07068,ONE ADP BOULVARD,ROSELAND,NJ,07068,34013,Essex County,data/raw/sec_edgar_hq/filing_documents/CIK0000008670/000000867018000011/q4fy1810k.htm,34013,Essex County,1.0,ONE ADP BOULEVARD|ROSELAND|NJ|07068
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0024,AUTOMATIC DATA PROCESSING INC,ADP,2025-08-06,10-K,0000008670-25-000037,"5397 AUTOMATIC DATA PROCESSING, INC. Delaware 22-1467904 One ADP Boulevard",Roseland,NJ,07068,ONE ADP BOULVARD,ROSELAND,NJ,07068,34013,Essex County,data/raw/sec_edgar_hq/filing_documents/CIK0000008670/000000867025000037/adp-20250630.htm,34013,Essex County,1.0,"5397 AUTOMATIC DATA PROCESSING, INC. DELAWARE 22-1467904 ONE ADP BOULEVARD|ROSELAND|NJ|07068"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0225,AUTOMATIC DATA PROCESSING INC,ADP,2026-04-30,10-Q,0000008670-26-000022,"__________ AUTOMATIC DATA PROCESSING, INC. __________________________ Delaware 22-1467904 One ADP Boulevard",Roseland,NJ,07068,ONE ADP BOULVARD,ROSELAND,NJ,07068,34013,Essex County,data/raw/sec_edgar_hq/filing_documents/CIK0000008670/000000867026000022/adp-20260331.htm,34013,Essex County,1.0,"__________ AUTOMATIC DATA PROCESSING, INC. __________________________ DELAWARE 22-1467904 ONE ADP BOULEVARD|ROSELAND|NJ|07068"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0231,Apple Inc.,AAPL,2015-07-22,10-Q,0001193125-15-259935,36743 Apple Inc. California 94-2404110 1 Infinite Loop,Cupertino,CA,95014,ONE APPLE PARK WAY,CUPERTINO,CA,95014,06085,Santa Clara County,data/raw/sec_edgar_hq/filing_documents/CIK0000320193/000119312515259935/d927922d10q.htm,06085,Santa Clara County,0.98,36743 APPLE INC. CALIFORNIA 94-2404110 1 INFINITE LOOP|CUPERTINO|CA|95014
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0032,Apple Inc.,AAPL,2015-10-28,10-K,0001193125-15-356351,36743 Apple Inc. California 94-2404110 1 Infinite Loop,Cupertino,CA,95014,ONE APPLE PARK WAY,CUPERTINO,CA,95014,06085,Santa Clara County,data/raw/sec_edgar_hq/filing_documents/CIK0000320193/000119312515356351/d17062d10k.htm,06085,Santa Clara County,0.98,36743 APPLE INC. CALIFORNIA 94-2404110 1 INFINITE LOOP|CUPERTINO|CA|95014
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0033,Apple Inc.,AAPL,2025-10-31,10-K,0000320193-25-000079,36743 Apple Inc. California 94-2404110 One Apple Park Way,Cupertino,CA,95014,ONE APPLE PARK WAY,CUPERTINO,CA,95014,06085,Santa Clara County,data/raw/sec_edgar_hq/filing_documents/CIK0000320193/000032019325000079/aapl-20250927.htm,06085,Santa Clara County,0.98,36743 APPLE INC. CALIFORNIA 94-2404110 ONE APPLE PARK WAY|CUPERTINO|CA|95014
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0232,Apple Inc.,AAPL,2026-05-01,10-Q,0000320193-26-000013,36743 Apple Inc. California 94-2404110 One Apple Park Way,Cupertino,CA,95014,ONE APPLE PARK WAY,CUPERTINO,CA,95014,06085,Santa Clara County,data/raw/sec_edgar_hq/filing_documents/CIK0000320193/000032019326000013/aapl-20260328.htm,06085,Santa Clara County,0.98,36743 APPLE INC. CALIFORNIA 94-2404110 ONE APPLE PARK WAY|CUPERTINO|CA|95014
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0036,"B&G Foods, Inc.",BGS,2006-03-07,10-K,0001104659-06-014414,"Four Gatehall Drive, Suite 110",Parsippany,NJ,07054,8 SYLVAN WAY,PARSIPPANY,NJ,07054,34027,Morris County,data/raw/sec_edgar_hq/filing_documents/CIK0001278027/000110465906014414/a06-5925_110k.htm,34027,Morris County,1.0,"FOUR GATEHALL DRIVE, SUITE 110|PARSIPPANY|NJ|07054"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0037,"B&G Foods, Inc.",BGS,2007-03-08,10-K,0001104659-07-017413,"Four Gatehall Drive, Suite 110",Parsippany,NJ,07054,8 SYLVAN WAY,PARSIPPANY,NJ,07054,34027,Morris County,data/raw/sec_edgar_hq/filing_documents/CIK0001278027/000110465907017413/a07-5909_110k.htm,34027,Morris County,1.0,"FOUR GATEHALL DRIVE, SUITE 110|PARSIPPANY|NJ|07054"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0259,Blue Star Foods Corp.,BSFC,2018-05-01,10-Q,0001493152-18-006055,"330 Clematis Street, Suite 217",West Palm Beach,FL,33401,3330 CLEMATIS STREET SUITE 217,WEST PALM BEACH,FL,33401,12099,Palm Beach County,data/raw/sec_edgar_hq/filing_documents/CIK0001730773/000149315218006055/form10-q.htm,12099,Palm Beach County,0.95,"330 CLEMATIS STREET, SUITE 217|WEST PALM BEACH|FL|33401"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0277,"COVENANT LOGISTICS GROUP, INC.",CVLG,2011-08-12,10-Q,0001008886-11-000094,"24960 COVENANT TRANSPORTATION GROUP, INC. Nevada 88-0320154 or organization) 400 Birmingham Hwy",. Chattanooga,TN,37419,400 BIRMINGHAM HIGHWAY,CHATTANOOGA,TN,37419,47065,Hamilton County,data/raw/sec_edgar_hq/filing_documents/CIK0000928658/000100888611000094/form10q.htm,47065,Hamilton County,1.0,"24960 COVENANT TRANSPORTATION GROUP, INC. NEVADA 88-0320154 OR ORGANIZATION) 400 BIRMINGHAM HWY|. CHATTANOOGA|TN|37419"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0082,"COVENANT LOGISTICS GROUP, INC.",CVLG,2012-03-09,10-K,0001008886-12-000041,"24960 COVENANT TRANSPORTATION GROUP, INC. Nevada 88-0320154 400 Birmingham Hwy",. Chattanooga,TN,37419,400 BIRMINGHAM HIGHWAY,CHATTANOOGA,TN,37419,47065,Hamilton County,data/raw/sec_edgar_hq/filing_documents/CIK0000928658/000100888612000041/form10k.htm,47065,Hamilton County,1.0,"24960 COVENANT TRANSPORTATION GROUP, INC. NEVADA 88-0320154 400 BIRMINGHAM HWY|. CHATTANOOGA|TN|37419"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0083,"COVENANT LOGISTICS GROUP, INC.",CVLG,2026-02-27,10-K,0001437749-26-006086,"42192 COVENANT LOGISTICS GROUP, INC. Nevada 88-0320154 400 Birmingham Hwy",. Chattanooga,TN,37419,400 BIRMINGHAM HIGHWAY,CHATTANOOGA,TN,37419,47065,Hamilton County,data/raw/sec_edgar_hq/filing_documents/CIK0000928658/000143774926006086/cvti20251231_10k.htm,47065,Hamilton County,1.0,"42192 COVENANT LOGISTICS GROUP, INC. NEVADA 88-0320154 400 BIRMINGHAM HWY|. CHATTANOOGA|TN|37419"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0278,"COVENANT LOGISTICS GROUP, INC.",CVLG,2026-05-07,10-Q,0001437749-26-015445,"42192 COVENANT LOGISTICS GROUP, INC. Nevada 88-0320154 or organization) 400 Birmingham Hwy",. Chattanooga,TN,37419,400 BIRMINGHAM HIGHWAY,CHATTANOOGA,TN,37419,47065,Hamilton County,data/raw/sec_edgar_hq/filing_documents/CIK0000928658/000143774926015445/cvti20260331_10q.htm,47065,Hamilton County,1.0,"42192 COVENANT LOGISTICS GROUP, INC. NEVADA 88-0320154 OR ORGANIZATION) 400 BIRMINGHAM HWY|. CHATTANOOGA|TN|37419"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0283,"Chefs' Warehouse, Inc.",CHEF,2011-09-09,10-Q,0000950123-11-083751,"35249 THE CHEFS’ WAREHOUSE, INC. Delaware 20-3031526 100 East Ridge Road",Ridgefield,CT,06877,100 EAST RIDGE ROAD,RIDGEFIELD,CT,06877,09190,Western Connecticut Planning Region,data/raw/sec_edgar_hq/filing_documents/CIK0001517175/000095012311083751/g27958e10vq.htm,09190,Western Connecticut Planning Region,1.0,"35249 THE CHEFS’ WAREHOUSE, INC. DELAWARE 20-3031526 100 EAST RIDGE ROAD|RIDGEFIELD|CT|06877"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0088,"Chefs' Warehouse, Inc.",CHEF,2012-03-29,10-K,0001193125-12-139054,"35249 THE CHEFS’ WAREHOUSE, INC. Delaware 20-3031526 Identification No.) 100 East Ridge Road",Ridgefield,CT,06877,100 EAST RIDGE ROAD,RIDGEFIELD,CT,06877,09190,Western Connecticut Planning Region,data/raw/sec_edgar_hq/filing_documents/CIK0001517175/000119312512139054/d267564d10k.htm,09190,Western Connecticut Planning Region,1.0,"35249 THE CHEFS’ WAREHOUSE, INC. DELAWARE 20-3031526 IDENTIFICATION NO.) 100 EAST RIDGE ROAD|RIDGEFIELD|CT|06877"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0285,"Cheniere Energy Partners, L.P.",CQP,2007-05-09,10-Q,0001193125-07-106387,"700 Milam Street, Suite 800",Houston,TX,77002,845 TEXAS AVENUE SUITE 1250,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001383650/000119312507106387/d10q.htm,48201,Harris County,1.0,"700 MILAM STREET, SUITE 800|HOUSTON|TX|77002"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0090,"Cheniere Energy Partners, L.P.",CQP,2008-02-27,10-K,0001193125-08-039309,"700 Milam Street, Suite 800",Houston,TX,77002,845 TEXAS AVENUE SUITE 1250,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0001383650/000119312508039309/d10k.htm,48201,Harris County,1.0,"700 MILAM STREET, SUITE 800|HOUSTON|TX|77002"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0287,"Cheniere Energy, Inc.",LNG,2015-04-30,10-Q,0000003570-15-000084,"700 Milam Street, Suite 1900",Houston,TX,77002,845 TEXAS AVENUE SUITE 1250,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0000003570/000000357015000084/cei2015form10q1stqtr.htm,48201,Harris County,1.0,"700 MILAM STREET, SUITE 1900|HOUSTON|TX|77002"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0092,"Cheniere Energy, Inc.",LNG,2016-02-19,10-K,0000003570-16-000284,"700 Milam Street, Suite 1900",Houston,TX,77002,845 TEXAS AVENUE SUITE 1250,HOUSTON,TX,77002,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0000003570/000000357016000284/cei2015form10-k.htm,48201,Harris County,1.0,"700 MILAM STREET, SUITE 1900|HOUSTON|TX|77002"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0290,"Circle Energy, Inc./NV",CRCE,2022-08-08,10-Q,0001096906-22-001804,"263384 CIRCLE ENERGY, INC. Nevada 87-4125972 8211 E Regal Place",Tulsa,OK,74133,8211 E REGAL PLACE,TULSA,OK,74133,40143,Tulsa County,data/raw/sec_edgar_hq/filing_documents/CIK0001911467/000109690622001804/crcl-20220630.htm,40143,Tulsa County,1.0,"263384 CIRCLE ENERGY, INC. NEVADA 87-4125972 8211 E REGAL PLACE|TULSA|OK|74133"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0097,"Circle Energy, Inc./NV",CRCE,2023-03-29,10-K,0001096906-23-000666,"263384 Circle Energy, Inc. Nevada 87-4125972 8211 E. Regal Place",Tulsa,OK,74133,8211 E REGAL PLACE,TULSA,OK,74133,40143,Tulsa County,data/raw/sec_edgar_hq/filing_documents/CIK0001911467/000109690623000666/crcl-20221231.htm,40143,Tulsa County,1.0,"263384 CIRCLE ENERGY, INC. NEVADA 87-4125972 8211 E. REGAL PLACE|TULSA|OK|74133"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0098,"Circle Energy, Inc./NV",CRCE,2026-03-24,10-K,0001096906-26-000364,"56587 Circle Energy, Inc. Nevada 87-4125972 8211 E. Regal Place",Tulsa,OK,74133,8211 E REGAL PLACE,TULSA,OK,74133,40143,Tulsa County,data/raw/sec_edgar_hq/filing_documents/CIK0001911467/000109690626000364/crcl-20251231_10k.htm,40143,Tulsa County,1.0,"56587 CIRCLE ENERGY, INC. NEVADA 87-4125972 8211 E. REGAL PLACE|TULSA|OK|74133"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0291,"Circle Energy, Inc./NV",CRCE,2026-05-11,10-Q,0001096906-26-000751,"56587 CIRCLE ENERGY, INC. Nevada 87-4125972 8211 E Regal Place",Tulsa,OK,74133,8211 E REGAL PLACE,TULSA,OK,74133,40143,Tulsa County,data/raw/sec_edgar_hq/filing_documents/CIK0001911467/000109690626000751/crcl-20260331_10q.htm,40143,Tulsa County,1.0,"56587 CIRCLE ENERGY, INC. NEVADA 87-4125972 8211 E REGAL PLACE|TULSA|OK|74133"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0300,"Clearway Energy, Inc.",CWEN,2016-11-04,10-Q,0001567683-16-000067,804 Carnegie Center,Princeton,NJ,08540,"300 CARNEGIE CENTER, SUITE 300",PRINCETON,NJ,08540,34021,Mercer County,data/raw/sec_edgar_hq/filing_documents/CIK0001567683/000156768316000067/yieldinc09301610-q.htm,34021,Mercer County,1.0,804 CARNEGIE CENTER|PRINCETON|NJ|08540
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0103,"Clearway Energy, Inc.",CWEN,2017-02-28,10-K,0001567683-17-000010,804 Carnegie Center,Princeton,NJ,08540,"300 CARNEGIE CENTER, SUITE 300",PRINCETON,NJ,08540,34021,Mercer County,data/raw/sec_edgar_hq/filing_documents/CIK0001567683/000156768317000010/yieldinc201610-k.htm,34021,Mercer County,1.0,804 CARNEGIE CENTER|PRINCETON|NJ|08540
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0312,DATA I/O CORP,DAIO,2026-05-15,10-Q,0001654954-26-005009,"10394 DATA I/O CORPORATION Washington 91-0864123 6645 185th Ave NE , Suite 100",REDMOND,WA,98052,"6645 185TH AVE NE, SUITE 100",REDMOND,WA,98052,53033,King County,data/raw/sec_edgar_hq/filing_documents/CIK0000351998/000165495426005009/daio_10q.htm,53033,King County,1.0,"10394 DATA I/O CORPORATION WASHINGTON 91-0864123 6645 185TH AVE NE , SUITE 100|REDMOND|WA|98052"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0315,"DELTA AIR LINES, INC.",DAL,2026-04-08,10-Q,0000027904-26-000022,"5424 DELTA AIR LINES, INC. Delaware 58-0218548 1030 Delta Boulevard",Atlanta,GA,30354-1989,HARTSFIELD-JACKSON ATLANTA INTL AIRPORT 1030 DELTA BOULEVARD,ATLANTA,GA,30354-1989,13121,Fulton County,data/raw/sec_edgar_hq/filing_documents/CIK0000027904/000002790426000022/dal-20260331.htm,13121,Fulton County,1.0,"5424 DELTA AIR LINES, INC. DELAWARE 58-0218548 1030 DELTA BOULEVARD|ATLANTA|GA|30354-1989"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0318,DOLLAR GENERAL CORP,DG,2026-03-24,8-K,0001104659-26-033643,2026 DOLLAR GENERAL CORPORATION Tennessee 001-11421 61-0502302 100 MISSION RIDGE,GOODLETTSVILLE,TN,37072,100 MISSION RIDGE,GOODLETTSVILLE,TN,37072,47037,Davidson County,data/raw/sec_edgar_hq/filing_documents/CIK0000029534/000110465926033643/tm269511d1_8k.htm,47037,Davidson County,1.0,2026 DOLLAR GENERAL CORPORATION TENNESSEE 001-11421 61-0502302 100 MISSION RIDGE|GOODLETTSVILLE|TN|37072
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0319,"DOMINION ENERGY, INC",D,2017-11-01,10-Q,0001564590-17-020637,120 Tredegar Street,RICHMOND,VA,23219,600 EAST CANAL STREET,RICHMOND,VA,23219,51760,Richmond city,data/raw/sec_edgar_hq/filing_documents/CIK0000715957/000156459017020637/d-10q_20170930.htm,51760,Richmond city,1.0,120 TREDEGAR STREET|RICHMOND|VA|23219
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0124,"DOMINION ENERGY, INC",D,2018-02-27,10-K,0001193125-18-059578,"37591 DOMINION ENERGY GAS HOLDINGS, LLC 46-3639580 VIRGINIA 120 TREDEGAR STREET",RICHMOND,VA,23219,600 EAST CANAL STREET,RICHMOND,VA,23219,51760,Richmond city,data/raw/sec_edgar_hq/filing_documents/CIK0000715957/000119312518059578/d512216d10k.htm,51760,Richmond city,1.0,"37591 DOMINION ENERGY GAS HOLDINGS, LLC 46-3639580 VIRGINIA 120 TREDEGAR STREET|RICHMOND|VA|23219"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0125,"DOMINION ENERGY, INC",D,2026-02-23,10-K,0001193125-26-063120,55337 Virginia ELECTRIC AND POWER COMPANY 54-0418825 Virginia 600 EAST CANAL STREET,RICHMOND,VA,23219,600 EAST CANAL STREET,RICHMOND,VA,23219,51760,Richmond city,data/raw/sec_edgar_hq/filing_documents/CIK0000715957/000119312526063120/d-20251231.htm,51760,Richmond city,1.0,55337 VIRGINIA ELECTRIC AND POWER COMPANY 54-0418825 VIRGINIA 600 EAST CANAL STREET|RICHMOND|VA|23219
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0322,DT Cloud Star Acquisition Corp,DTSQ,2026-05-08,10-Q,0001493152-26-021966,31 Hudson Yards,NEW YORK,NY,10001,"OFFICE 51, 10 FL, 31 HUDSON YARDS",NEW YORK,NY,10001,36061,New York County,data/raw/sec_edgar_hq/filing_documents/CIK0002017950/000149315226021966/form10-q.htm,36061,New York County,0.95,31 HUDSON YARDS|NEW YORK|NY|10001
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0131,Data Storage Corp,DTST,2026-04-14,10-K,0001731122-26-000564,"35384 DATA STORAGE CORPORATION Nevada 98-0530147 244 5th Avenue , Second Floor , Suite 2821",New York,NY,10001,"244 5TH AVENUE 2ND FL., SUITE 2821",NEW YORK,NY,10001,36061,New York County,data/raw/sec_edgar_hq/filing_documents/CIK0001419951/000173112226000564/e7502_10k.htm,36061,New York County,1.0,"35384 DATA STORAGE CORPORATION NEVADA 98-0530147 244 5TH AVENUE , SECOND FLOOR , SUITE 2821|NEW YORK|NY|10001"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0326,Data Storage Corp,DTST,2026-05-15,10-Q,0001731122-26-000732,"35384 DATA STORAGE CORPORATION Nevada 98-0530147 244 5th Avenue , 2nd Fl, 2821",New York,NY,10001,"244 5TH AVENUE 2ND FL., SUITE 2821",NEW YORK,NY,10001,36061,New York County,data/raw/sec_edgar_hq/filing_documents/CIK0001419951/000173112226000732/e7622_10-q.htm,36061,New York County,1.0,"35384 DATA STORAGE CORPORATION NEVADA 98-0530147 244 5TH AVENUE , 2ND FL, 2821|NEW YORK|NY|10001"
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0136,Diversified Energy Co,DEC,2024-03-19,20-F,0001628280-24-011847,0909 Bradley G. Gray Diversified Energy Company PLC 1600 Corporate Drive,Birmingham,AL,35242,1600 CORPORATE DRIVE,BIRMINGHAM,AL,35242,01117,Shelby County,data/raw/sec_edgar_hq/filing_documents/CIK0001922446/000162828024011847/dec-20231231.htm,01117,Shelby County,1.0,0909 BRADLEY G. GRAY DIVERSIFIED ENERGY COMPANY PLC 1600 CORPORATE DRIVE|BIRMINGHAM|AL|35242
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0137,Diversified Energy Co,DEC,2026-02-26,10-K,0001922446-26-000020,41870 Diversified Energy Company Delaware 42-2283606 State or other jurisdiction of incorporation or organization 1600 Corporate Drive,Birmingham,AL,35242,1600 CORPORATE DRIVE,BIRMINGHAM,AL,35242,01117,Shelby County,data/raw/sec_edgar_hq/filing_documents/CIK0001922446/000192244626000020/dec-20251231.htm,01117,Shelby County,1.0,41870 DIVERSIFIED ENERGY COMPANY DELAWARE 42-2283606 STATE OR OTHER JURISDICTION OF INCORPORATION OR ORGANIZATION 1600 CORPORATE DRIVE|BIRMINGHAM|AL|35242
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0331,Diversified Energy Co,DEC,2026-05-06,10-Q,0001922446-26-000039,41870 Diversified Energy Company Delaware 42-2283606 State or other jurisdiction of incorporation or organization 1600 Corporate Drive,Birmingham,AL,35242,1600 CORPORATE DRIVE,BIRMINGHAM,AL,35242,01117,Shelby County,data/raw/sec_edgar_hq/filing_documents/CIK0001922446/000192244626000039/dec-20260331.htm,01117,Shelby County,1.0,41870 DIVERSIFIED ENERGY COMPANY DELAWARE 42-2283606 STATE OR OTHER JURISDICTION OF INCORPORATION OR ORGANIZATION 1600 CORPORATE DRIVE|BIRMINGHAM|AL|35242
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0139,Dragonfly Energy Holdings Corp.,DFLI,2026-03-30,10-K,0001493152-26-013635,40730 DRAGONFLY ENERGY HOLDINGS CORP. Nevada 85-1873463 12915 Old Virgina Rd,. Reno,NV,89521,12915 OLD VIRGINIA ROAD,"RENO,",NV,89521,32031,Washoe County,data/raw/sec_edgar_hq/filing_documents/CIK0001847986/000149315226013635/form10-k.htm,32031,Washoe County,1.0,40730 DRAGONFLY ENERGY HOLDINGS CORP. NEVADA 85-1873463 12915 OLD VIRGINA RD|. RENO|NV|89521
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0334,Dragonfly Energy Holdings Corp.,DFLI,2026-05-14,10-Q,0001493152-26-023103,40730 DRAGONFLY ENERGY HOLDINGS CORP. Nevada 85-1873463 12915 Old Virginia Road,Reno,NV,89521,12915 OLD VIRGINIA ROAD,"RENO,",NV,89521,32031,Washoe County,data/raw/sec_edgar_hq/filing_documents/CIK0001847986/000149315226023103/form10-q.htm,32031,Washoe County,1.0,40730 DRAGONFLY ENERGY HOLDINGS CORP. NEVADA 85-1873463 12915 OLD VIRGINIA ROAD|RENO|NV|89521
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0140,Duke Energy CORP,DUK,2019-02-28,10-K,0001326160-19-000057,550 South Tryon Street,Charlotte,NC,28202-1803,525 SOUTH TRYON STREET,CHARLOTTE,NC,28202-1803,37119,Mecklenburg County,data/raw/sec_edgar_hq/filing_documents/CIK0001326160/000132616019000057/duk-20181231x10k.htm,37119,Mecklenburg County,1.0,550 SOUTH TRYON STREET|CHARLOTTE|NC|28202-1803
high,same city/state/ZIP reuse but street number or street text differs,operator_spot_check_before_source_promotion,sec_pit_0344,EXPAND ENERGY Corp,EXE,2026-04-28,8-K,0000895126-26-000027,2026 EXPAND ENERGY CORPORATION Oklahoma 001-13726 73-1395733 10000 Energy Drive,Spring,TX,77389,10000 ENERGY DRIVE,SPRING,TX,77389,48201,Harris County,data/raw/sec_edgar_hq/filing_documents/CIK0000895126/000089512626000027/exe-20260428.htm,48201,Harris County,1.0,2026 EXPAND ENERGY CORPORATION OKLAHOMA 001-13726 73-1395733 10000 ENERGY DRIVE|SPRING|TX|77389
